8.451211111832328982e+00	9.103287808412021676e+00	7.714245517666122431e+00	6.894817763307943714e+00	7.768184324776925997e+00	7.169925001442312151e+00	7.693486957499325207e+00	8.417852514885897364e+00	1.030606168942834167e+01	1.052845411076478932e+01	1.532888525827827308e+01	1.144346161222739333e+01	7.807354922057603730e+00	9.579315937580014761e+00	8.113742166049188853e+00	8.459431618637296424e+00	9.209453365628949228e+00	9.126704472843190530e+00	8.144658242831882333e+00	7.022367813028454364e+00	6.882643049361841570e+00	5.977279923499916769e+00	7.483815777264256397e+00	7.888743248898259175e+00	7.562242424221072845e+00	8.933690654952233245e+00	7.392317422778760694e+00	5.977279923499916769e+00	6.475733430966397641e+00	6.000000000000000000e+00	6.266786540694901042e+00	4.523561956057013056e+00	3.906890595608518701e+00	5.044394119358453388e+00	4.807354922057603730e+00	5.754887502163468227e+00	5.321928094887362626e+00	5.321928094887362626e+00	4.857980995127571866e+00	4.584962500721156076e+00	4.459431618637297312e+00	5.087462841250339096e+00	5.209453365628950117e+00	5.247927513443585212e+00	5.044394119358453388e+00	6.459431618637297312e+00
7.451211111832328982e+00	8.257387842692651247e+00	6.807354922057603730e+00	6.303780748177103099e+00	7.483815777264256397e+00	6.727920454563198760e+00	7.129283016944966356e+00	7.577428828035748687e+00	9.129283016944967244e+00	8.960001932068081487e+00	1.144346161222739333e+01	1.497046544077999464e+01	7.876516946564999344e+00	9.527477006060395937e+00	7.960001932068080599e+00	8.076815597050831741e+00	8.885696373339394327e+00	8.682994583681683309e+00	7.523561956057013056e+00	6.768184324776925997e+00	6.658211482751794641e+00	5.554588851677637606e+00	7.219168520462161176e+00	7.426264754702097903e+00	7.118941072723507624e+00	8.447083226209652906e+00	7.159871336778389050e+00	5.832890014164741288e+00	6.108524456778169132e+00	5.643856189774724363e+00	5.977279923499916769e+00	4.247927513443585212e+00	4.321928094887362626e+00	4.584962500721156076e+00	4.754887502163468227e+00	5.523561956057013056e+00	4.954196310386874913e+00	4.754887502163468227e+00	4.857980995127571866e+00	4.643856189774724363e+00	4.247927513443585212e+00	4.523561956057013056e+00	4.807354922057603730e+00	5.643856189774724363e+00	5.285402218862248702e+00	5.614709844115208348e+00
7.839203788096943626e+00	5.727920454563198760e+00	6.894817763307943714e+00	7.266786540694901042e+00	7.285402218862248702e+00	7.321928094887362626e+00	6.894817763307943714e+00	7.159871336778389050e+00	6.977279923499916769e+00	8.426264754702097903e+00	7.807354922057603730e+00	7.876516946564999344e+00	1.464593982955815044e+01	9.221587121264805731e+00	8.361943773735241336e+00	8.375039431346925412e+00	7.622051819456376442e+00	7.629356620079609463e+00	7.312882955284355724e+00	5.930737337562886680e+00	6.475733430966397641e+00	6.539158811108030989e+00	6.108524456778169132e+00	6.894817763307943714e+00	6.129283016944966356e+00	6.507794640198696356e+00	5.930737337562886680e+00	6.000000000000000000e+00	4.807354922057603730e+00	5.857980995127571866e+00	4.321928094887362626e+00	4.906890595608518701e+00	5.209453365628950117e+00	4.906890595608518701e+00	5.700439718141091738e+00	4.087462841250339096e+00	5.392317422778760694e+00	4.321928094887362626e+00	4.087462841250339096e+00	4.000000000000000000e+00	4.087462841250339096e+00	4.700439718141091738e+00	4.459431618637297312e+00	4.643856189774724363e+00	4.169925001442312151e+00	5.857980995127571866e+00
7.321928094887362626e+00	7.467605550082997645e+00	6.727920454563198760e+00	6.228818690495880439e+00	7.321928094887362626e+00	6.459431618637297312e+00	7.434628227636724596e+00	7.734709620225838300e+00	8.611024797307353040e+00	8.870364719583404778e+00	9.579315937580014761e+00	9.527477006060395937e+00	9.221587121264805731e+00	1.543749201012535188e+01	8.873444112515375792e+00	8.906890595608517813e+00	9.715961990255143732e+00	9.233619676759701633e+00	8.154818109052104802e+00	7.539158811108030989e+00	7.118941072723507624e+00	6.392317422778760694e+00	7.614709844115208348e+00	8.169925001442312151e+00	7.523561956057013056e+00	8.438791852578260588e+00	7.321928094887362626e+00	6.741466986401146499e+00	6.686500527183218523e+00	6.169925001442312151e+00	6.066089190457772062e+00	5.285402218862248702e+00	5.357552004618083785e+00	5.392317422778760694e+00	5.357552004618083785e+00	5.807354922057603730e+00	5.209453365628950117e+00	5.491853096329674777e+00	4.754887502163468227e+00	4.700439718141091738e+00	4.392317422778760694e+00	4.807354922057603730e+00	5.807354922057603730e+00	5.807354922057603730e+00	5.523561956057013056e+00	6.209453365628950117e+00
8.098032082960527234e+00	6.087462841250339096e+00	7.266786540694901042e+00	7.366322214245816014e+00	7.366322214245816014e+00	7.483815777264256397e+00	7.330916878114616786e+00	6.870364719583404778e+00	7.129283016944966356e+00	8.238404739325078552e+00	8.113742166049188853e+00	7.960001932068080599e+00	8.361943773735241336e+00	8.873444112515375792e+00	1.536300539733706216e+01	9.588714635582263668e+00	8.748192849589459641e+00	8.487840033823051300e+00	8.294620748891627926e+00	6.569855608330947838e+00	7.622051819456376442e+00	7.366322214245816014e+00	6.539158811108030989e+00	7.734709620225838300e+00	7.189824558880017591e+00	7.994353436858857798e+00	6.599912842187127815e+00	6.714245517666122431e+00	5.727920454563198760e+00	6.491853096329674777e+00	5.426264754702097903e+00	6.022367813028454364e+00	5.727920454563198760e+00	5.247927513443585212e+00	6.491853096329674777e+00	5.285402218862248702e+00	6.129283016944966356e+00	4.857980995127571866e+00	4.807354922057603730e+00	4.087462841250339096e+00	4.459431618637297312e+00	4.857980995127571866e+00	5.044394119358453388e+00	5.129283016944966356e+00	3.321928094887362182e+00	6.584962500721156076e+00
7.754887502163468227e+00	6.129283016944966356e+00	6.906890595608518701e+00	6.882643049361841570e+00	7.294620748891627038e+00	7.179909090014934492e+00	6.942514505339239861e+00	7.330916878114616786e+00	7.643856189774724363e+00	8.562242424221071957e+00	8.459431618637296424e+00	8.076815597050831741e+00	8.375039431346925412e+00	8.906890595608517813e+00	9.588714635582263668e+00	1.535628001405510190e+01	1.169130733019111545e+01	1.055458885167763761e+01	8.774787059601173667e+00	7.276124405274237539e+00	8.027905996569884906e+00	7.409390936137701722e+00	7.312882955284355724e+00	8.076815597050831741e+00	7.209453365628950117e+00	8.189824558880017591e+00	7.139551352398793682e+00	6.569855608330947838e+00	6.426264754702097903e+00	6.754887502163468227e+00	5.491853096329674777e+00	6.044394119358453388e+00	5.727920454563198760e+00	5.554588851677637606e+00	6.339850002884624303e+00	4.954196310386874913e+00	6.228818690495880439e+00	5.209453365628950117e+00	4.584962500721156076e+00	4.584962500721156076e+00	4.700439718141091738e+00	4.754887502163468227e+00	5.087462841250339096e+00	5.169925001442312151e+00	5.000000000000000000e+00	6.629356620079609463e+00
6.820178962415187840e+00	7.087462841250339096e+00	6.285402218862248702e+00	5.954196310386874913e+00	6.741466986401146499e+00	6.189824558880017591e+00	6.442943495848727942e+00	7.033423001537450148e+00	8.344295907915816102e+00	8.643856189774725252e+00	9.209453365628949228e+00	8.885696373339394327e+00	7.622051819456376442e+00	9.715961990255143732e+00	8.748192849589459641e+00	1.169130733019111545e+01	1.550298715138848671e+01	1.135700209226498458e+01	8.761551232444478643e+00	7.787902559391431723e+00	7.629356620079609463e+00	6.930737337562886680e+00	8.124121311829187064e+00	8.209453365628949228e+00	7.761551232444479531e+00	8.734709620225837412e+00	7.734709620225838300e+00	6.584962500721156076e+00	6.700439718141091738e+00	6.643856189774724363e+00	6.507794640198696356e+00	5.044394119358453388e+00	5.321928094887362626e+00	5.584962500721156076e+00	5.169925001442312151e+00	5.781359713524659938e+00	5.554588851677637606e+00	5.247927513443585212e+00	5.044394119358453388e+00	5.000000000000000000e+00	4.459431618637297312e+00	5.169925001442312151e+00	5.321928094887362626e+00	5.392317422778760694e+00	5.523561956057013056e+00	6.022367813028454364e+00
6.794415866350106192e+00	7.033423001537450148e+00	6.149747119504682225e+00	5.807354922057603730e+00	6.629356620079609463e+00	6.266786540694901042e+00	6.321928094887362626e+00	7.238404739325078552e+00	8.129283016944967244e+00	8.554588851677637606e+00	9.126704472843190530e+00	8.682994583681683309e+00	7.629356620079609463e+00	9.233619676759701633e+00	8.487840033823051300e+00	1.055458885167763761e+01	1.135700209226498458e+01	1.549654174212330382e+01	8.614709844115207460e+00	7.546894459887636408e+00	7.707359132080882524e+00	6.754887502163468227e+00	7.781359713524659938e+00	8.475733430966398529e+00	7.721099188707185590e+00	8.531381460516312742e+00	7.554588851677637606e+00	6.569855608330947838e+00	6.672425341971495172e+00	6.409390936137701722e+00	6.303780748177103099e+00	5.392317422778760694e+00	4.954196310386874913e+00	5.392317422778760694e+00	5.392317422778760694e+00	5.807354922057603730e+00	5.614709844115208348e+00	5.672425341971495172e+00	5.321928094887362626e+00	4.857980995127571866e+00	4.087462841250339096e+00	5.087462841250339096e+00	5.392317422778760694e+00	5.807354922057603730e+00	5.554588851677637606e+00	6.303780748177103099e+00
7.266786540694901042e+00	6.149747119504682225e+00	6.523561956057013056e+00	6.022367813028454364e+00	6.700439718141091738e+00	6.426264754702097903e+00	6.643856189774724363e+00	6.988684686772165477e+00	7.118941072723507624e+00	7.936637939002570974e+00	8.144658242831882333e+00	7.523561956057013056e+00	7.312882955284355724e+00	8.154818109052104802e+00	8.294620748891627926e+00	8.774787059601173667e+00	8.761551232444478643e+00	8.614709844115207460e+00	1.558950485674890629e+01	1.009671515448853540e+01	9.787902559391431723e+00	9.481799431665752564e+00	9.781359713524659938e+00	1.009275714091985243e+01	9.684748620421625986e+00	1.045224124043081737e+01	9.174925682500678192e+00	8.238404739325078552e+00	7.906890595608518701e+00	8.027905996569884906e+00	7.499845887083205653e+00	6.426264754702097903e+00	6.754887502163468227e+00	6.044394119358453388e+00	6.918863237274594624e+00	6.768184324776925997e+00	6.882643049361841570e+00	6.442943495848727942e+00	5.523561956057013056e+00	5.169925001442312151e+00	5.285402218862248702e+00	5.491853096329674777e+00	5.930737337562886680e+00	5.491853096329674777e+00	5.491853096329674777e+00	7.033423001537450148e+00
6.228818690495880439e+00	5.321928094887362626e+00	4.700439718141091738e+00	4.754887502163468227e+00	5.392317422778760694e+00	5.321928094887362626e+00	5.727920454563198760e+00	5.614709844115208348e+00	6.820178962415187840e+00	6.882643049361841570e+00	7.022367813028454364e+00	6.768184324776925997e+00	5.930737337562886680e+00	7.539158811108030989e+00	6.569855608330947838e+00	7.276124405274237539e+00	7.787902559391431723e+00	7.546894459887636408e+00	1.009671515448853540e+01	1.527866723994644182e+01	1.006743436075652198e+01	8.906890595608517813e+00	9.774787059601173667e+00	1.008081752760832650e+01	9.459431618637296424e+00	1.030606168942834167e+01	9.228818690495881327e+00	8.189824558880017591e+00	8.016808287686554735e+00	7.622051819456376442e+00	7.643856189774724363e+00	6.426264754702097903e+00	6.409390936137701722e+00	6.507794640198696356e+00	6.741466986401146499e+00	6.614709844115208348e+00	6.392317422778760694e+00	6.392317422778760694e+00	5.954196310386874913e+00	5.459431618637297312e+00	5.129283016944966356e+00	5.584962500721156076e+00	5.781359713524659938e+00	6.044394119358453388e+00	5.614709844115208348e+00	6.658211482751794641e+00
6.807354922057603730e+00	5.754887502163468227e+00	5.392317422778760694e+00	5.832890014164741288e+00	6.357552004618083785e+00	5.930737337562886680e+00	5.882643049361841570e+00	6.087462841250339096e+00	6.228818690495880439e+00	7.087462841250339096e+00	6.882643049361841570e+00	6.658211482751794641e+00	6.475733430966397641e+00	7.118941072723507624e+00	7.622051819456376442e+00	8.027905996569884906e+00	7.629356620079609463e+00	7.707359132080882524e+00	9.787902559391431723e+00	1.006743436075652198e+01	1.566860802758556837e+01	1.040407713624123431e+01	1.027496047214060226e+01	1.054592976908546653e+01	9.927777962082341645e+00	1.074399286106017470e+01	9.638435913990472059e+00	8.771489469500599157e+00	8.330916878114617674e+00	8.640244936222345018e+00	7.912889336229961934e+00	7.366322214245816014e+00	7.400879436282184365e+00	6.599912842187127815e+00	7.209453365628950117e+00	6.845490050944374794e+00	7.321928094887362626e+00	6.442943495848727942e+00	6.209453365628950117e+00	5.700439718141091738e+00	6.022367813028454364e+00	5.727920454563198760e+00	6.149747119504682225e+00	5.977279923499916769e+00	5.357552004618083785e+00	7.658211482751794641e+00
6.700439718141091738e+00	4.247927513443585212e+00	5.754887502163468227e+00	5.906890595608518701e+00	5.672425341971495172e+00	5.882643049361841570e+00	6.087462841250339096e+00	5.781359713524659938e+00	5.000000000000000000e+00	6.426264754702097903e+00	5.977279923499916769e+00	5.554588851677637606e+00	6.539158811108030989e+00	6.392317422778760694e+00	7.366322214245816014e+00	7.409390936137701722e+00	6.930737337562886680e+00	6.754887502163468227e+00	9.481799431665752564e+00	8.906890595608517813e+00	1.040407713624123431e+01	1.515153192163584883e+01	9.794415866350105304e+00	9.991521846075695379e+00	9.396604781181858712e+00	9.962896005337260164e+00	8.965784284662086989e+00	8.569855608330946950e+00	7.754887502163468227e+00	8.405141463136343916e+00	7.238404739325078552e+00	7.417852514885898252e+00	7.375039431346924523e+00	6.629356620079609463e+00	7.330916878114616786e+00	5.977279923499916769e+00	7.066089190457772062e+00	5.727920454563198760e+00	5.247927513443585212e+00	4.643856189774724363e+00	5.247927513443585212e+00	5.285402218862248702e+00	5.357552004618083785e+00	5.392317422778760694e+00	4.906890595608518701e+00	6.794415866350106192e+00
6.247927513443585212e+00	6.087462841250339096e+00	5.129283016944966356e+00	4.857980995127571866e+00	5.832890014164741288e+00	5.426264754702097903e+00	5.523561956057013056e+00	6.129283016944966356e+00	6.807354922057603730e+00	6.857980995127571866e+00	7.483815777264256397e+00	7.219168520462161176e+00	6.108524456778169132e+00	7.614709844115208348e+00	6.539158811108030989e+00	7.312882955284355724e+00	8.124121311829187064e+00	7.781359713524659938e+00	9.781359713524659938e+00	9.774787059601173667e+00	1.027496047214060226e+01	9.794415866350105304e+00	1.558716220084066606e+01	1.044294349584872883e+01	9.957102041562286843e+00	1.077725531519192259e+01	9.579315937580014761e+00	8.463524373271180679e+00	8.417852514885897364e+00	8.060695931687554605e+00	8.129283016944967244e+00	6.523561956057013056e+00	6.768184324776925997e+00	6.375039431346924523e+00	6.686500527183218523e+00	7.442943495848727942e+00	6.727920454563198760e+00	6.523561956057013056e+00	6.339850002884624303e+00	5.700439718141091738e+00	5.643856189774724363e+00	5.426264754702097903e+00	6.022367813028454364e+00	5.672425341971495172e+00	6.129283016944966356e+00	6.672425341971495172e+00
7.366322214245816014e+00	6.442943495848727942e+00	5.857980995127571866e+00	6.108524456778169132e+00	6.845490050944374794e+00	6.523561956057013056e+00	6.894817763307943714e+00	6.894817763307943714e+00	7.179909090014934492e+00	7.781359713524659938e+00	7.888743248898259175e+00	7.426264754702097903e+00	6.894817763307943714e+00	8.169925001442312151e+00	7.734709620225838300e+00	8.076815597050831741e+00	8.209453365628949228e+00	8.475733430966398529e+00	1.009275714091985243e+01	1.008081752760832650e+01	1.054592976908546653e+01	9.991521846075695379e+00	1.044294349584872883e+01	1.645396184552650709e+01	1.224674059849314389e+01	1.203101190743770665e+01	1.035314682549808296e+01	9.449148645375435862e+00	9.280770770130603253e+00	8.988684686772165477e+00	8.829722735086058094e+00	7.870364719583404778e+00	7.982993574694310368e+00	7.686500527183218523e+00	8.098032082960527234e+00	8.087462841250339096e+00	7.741466986401146499e+00	7.807354922057603730e+00	6.954196310386874913e+00	6.794415866350106192e+00	6.491853096329674777e+00	6.832890014164741288e+00	7.000000000000000000e+00	7.033423001537450148e+00	6.614709844115208348e+00	7.665335917185176484e+00
6.209453365628950117e+00	6.108524456778169132e+00	5.523561956057013056e+00	5.727920454563198760e+00	6.266786540694901042e+00	5.754887502163468227e+00	5.954196310386874913e+00	5.977279923499916769e+00	7.033423001537450148e+00	6.768184324776925997e+00	7.562242424221072845e+00	7.118941072723507624e+00	6.129283016944966356e+00	7.523561956057013056e+00	7.189824558880017591e+00	7.209453365628950117e+00	7.761551232444479531e+00	7.721099188707185590e+00	9.684748620421625986e+00	9.459431618637296424e+00	9.927777962082341645e+00	9.396604781181858712e+00	9.957102041562286843e+00	1.224674059849314389e+01	1.570417383721737536e+01	1.293590168226758763e+01	1.046045589630963590e+01	9.292321632802039488e+00	9.063395081288510013e+00	8.614709844115207460e+00	8.903881845736179912e+00	7.366322214245816014e+00	7.238404739325078552e+00	7.515699838284042755e+00	7.499845887083205653e+00	8.103287808412021676e+00	7.392317422778760694e+00	7.569855608330947838e+00	7.139551352398793682e+00	6.189824558880017591e+00	6.129283016944966356e+00	6.266786540694901042e+00	6.781359713524659938e+00	6.845490050944374794e+00	6.357552004618083785e+00	7.577428828035748687e+00
